,track_id,release_date,label,popularity,genres,artist_popularity,followers,bar_mean,bar_stdev,bar_stdev_normalized,bar_max,bar_min,bar_range,bar_range_normalized,bar_diff_stdev,region_5pct_count,region_2pct_count,region_5pct_cumsum,region_2pct_cumsum,bar_count,region_5pct_bar_count,region_2pct_bar_count
36508,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,11,19,87,10,1
36509,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,11,20,87,10,1
36510,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,21,87,15,1
36511,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,22,87,15,1
36512,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,23,87,15,5
36517,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,24,87,15,3
36520,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,25,87,15,1
36521,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,26,87,15,1
36522,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,27,87,15,2
36524,34Mi4sd3hpeqqWtfKuw46s,1985,Motley Records,64,glam metal::hard rock::metal::rock::sleaze rock,77,2354414,2.1768096551724136,0.24296099021001952,0.11161333726755078,3.87097,1.06784,2.80313,1.287723983279548,0.3273154562368332,12,28,12,28,87,15,1
36525,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,0,0,128,7,7
36532,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,1,1,128,1,1
36533,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,2,2,128,37,19
36552,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,2,3,128,37,17
36569,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,2,4,128,37,1
36570,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,3,5,128,1,1
36571,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,4,6,128,22,22
36593,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,5,7,128,1,1
36594,36HTRybFlKPLIbhicLHKuP,1982,Geffen* Records,49,album rock::art rock::british invasion::classic rock::folk rock::hard rock::mellow gold::protopunk::rock::roots rock,76,3076425,1.8193105468750008,0.17699304108526975,0.09728577751021547,1.90297,0.462,1.44097,0.7920417998318814,0.25466895439661374,6,8,6,8,128,59,59
36653,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,0,0,85,8,8
36661,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,1,1,85,1,1
36662,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,2,2,85,19,19
36681,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,3,3,85,1,1
36682,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,4,4,85,6,6
36688,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,5,5,85,1,1
36689,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,6,6,85,29,29
36718,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,7,7,85,1,1
36719,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,8,8,85,18,18
36737,374BLwBG2RrEVQhTimtzZf,1971,RCA Records Label,54,album rock::blues rock::classic canadian rock::classic rock::country rock::folk rock::hard rock::heartland rock::mellow gold::psychedelic rock::rock::roots rock::singer-songwriter::soft rock,63,296785,2.313693529411765,0.3420380670777044,0.14783205412890807,2.9355,0.59259,2.3429100000000003,1.0126276320596632,0.48926117698020555,9,9,9,9,85,1,1
36738,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,0,0,93,22,12
36750,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,0,1,93,22,10
36760,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,1,2,93,1,1
36761,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,2,3,93,46,39
36800,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,2,4,93,46,2
36802,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,2,5,93,46,5
36807,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,3,6,93,1,1
36808,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,4,7,93,10,10
36818,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,5,8,93,1,1
36819,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,6,9,93,4,4
36823,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,7,10,93,1,1
36824,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,8,11,93,6,6
36830,37K0WVCosmj79VfiOcaPdA,1962,Rhino Atlantic,36,classic soul::funk::instrumental funk::instrumental soul::memphis soul::soul::southern soul,61,145803,2.0063891397849467,0.20893825150682735,0.10413645457093246,3.01339,0.51897,2.49442,1.2432383880762843,0.2810477205400903,9,12,9,12,93,1,1
36831,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,0,0,109,46,1
36832,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,0,1,109,46,7
36839,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,0,2,109,46,1
36840,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,0,3,109,46,14
36854,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,0,4,109,46,2
36856,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,0,5,109,46,21
36877,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,1,6,109,1,1
36878,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,7,109,53,1
36879,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,8,109,53,5
36884,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,9,109,53,9
36893,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,10,109,53,2
36895,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,11,109,53,11
36906,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,12,109,53,5
36911,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,13,109,53,10
36921,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,14,109,53,2
36923,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,2,15,109,53,8
36931,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,3,16,109,1,1
36932,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,4,17,109,8,2
36934,39DanAA9hJkpxEbRfJxrCA,1974,CM BLUE NOTE (A92),22,funk::jazz funk::soul::southern soul,54,37147,2.741528990825688,0.158078918306209,0.057660859628042495,2.90386,1.35163,1.5522299999999998,0.5661913498614882,0.21141435088130298,4,18,4,18,109,8,6
36940,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,0,0,192,51,49
36989,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,0,1,192,51,2
36991,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,1,2,192,2,1
36992,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,1,3,192,2,1
36993,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,2,4,192,14,8
37001,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,2,5,192,14,6
37007,39HPNIdWUse9mLDio9dxwK,1973,Atlantic Records,59,album rock::classic rock::hard rock::rock,83,8494996,1.6677681770833337,0.1171738362381032,0.07025786787886908,2.53853,0.85073,1.6878000000000002,1.0120111555022588,0.1369515441748408,13,31,3,6,192,37,2
